,customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Daily
5729,7825-GKXMW,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.8,45.8,1.5
5730,7826-VVKWT,False,Female,True,True,True,24,True,False,Fiber optic,False,False,True,False,True,True,Two year,True,Electronic check,96.55,2263.45,3.17
5731,7831-QGOXH,True,Female,False,False,False,18,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.2,1553.9,2.8
5732,7833-PKIHD,False,Male,False,True,True,51,True,False,DSL,True,False,False,True,True,True,One year,True,Bank transfer (automatic),76.4,3966.3,2.51
5733,7838-LAZFO,False,Male,False,True,False,45,True,False,DSL,True,True,True,False,True,True,One year,False,Bank transfer (automatic),78.8,3597.5,2.59
5734,7839-NUIAA,False,Female,False,True,True,61,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,59.8,3641.5,1.96
5735,7839-QRKXN,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.2,20.2,0.66
5736,7841-FCRQD,False,Female,False,True,False,33,True,False,DSL,False,True,False,True,False,False,One year,True,Credit card (automatic),53.75,1857.3,1.77
5737,7841-TZDMQ,True,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),46.0,84.5,1.51
5738,7845-URHJN,True,Female,False,True,False,8,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.15,156.25,0.66
5740,7850-THJMU,False,Female,False,True,True,26,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.65,494.9,0.65
5741,7850-VWJUU,False,Female,False,False,False,23,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.0,1778.5,2.46
5742,7851-FLGGQ,True,Male,False,False,False,1,False,False,DSL,False,True,False,True,False,True,Month-to-month,True,Mailed check,44.65,44.65,1.47
5743,7851-WZEKY,True,Female,False,False,False,2,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.15,196.9,3.13
5744,7852-LECYP,False,Male,True,True,False,13,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,False,Credit card (automatic),93.8,1261.0,3.08
5745,7853-GVUDZ,True,Female,False,True,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),20.15,20.15,0.66
5746,7853-OETYL,False,Female,False,True,False,4,False,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,29.05,129.6,0.95
5747,7853-WNZSY,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),19.75,19.75,0.65
5748,7854-EDSSA,True,Male,False,False,False,22,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,59.0,1254.7,1.94
5749,7854-EKTJL,True,Female,False,False,True,2,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,19.6,35.85,0.64
5750,7854-FOKSF,True,Male,False,False,False,1,False,False,DSL,False,False,False,False,False,True,Month-to-month,False,Electronic check,35.9,35.9,1.18
5751,7855-DIWPO,False,Female,False,False,False,21,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,68.65,1493.2,2.26
5752,7856-GANIL,False,Male,True,True,False,45,True,True,Fiber optic,False,True,True,True,True,False,One year,True,Bank transfer (automatic),98.7,4525.8,3.24
5753,7858-GTZSP,False,Female,False,False,False,12,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,86.55,1066.9,2.84
5754,7860-KSUGX,False,Male,False,True,True,72,True,True,DSL,True,True,True,False,False,False,Two year,False,Credit card (automatic),64.45,4720.0,2.12
5755,7860-UXCRM,False,Male,False,True,True,63,True,False,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),74.5,4674.55,2.45
5756,7861-UVUFT,True,Female,False,True,False,15,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,84.3,1308.4,2.77
5757,7868-BGSZA,False,Male,False,True,False,43,True,True,DSL,True,False,True,False,True,True,One year,True,Electronic check,80.2,3581.6,2.63
5758,7868-TMWMZ,False,Female,True,True,False,60,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),110.0,6668.35,3.61
5759,7869-ZYDST,False,Male,False,True,False,31,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),59.05,1882.8,1.94
5760,7872-BAAZR,False,Female,False,True,True,53,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.55,1007.9,0.64
5761,7872-RDDLZ,False,Female,True,False,False,67,True,True,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,54.9,3725.5,1.8
5762,7873-CVMAW,False,Male,False,False,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),88.55,6362.35,2.91
5763,7874-ECPQJ,False,Female,False,False,True,4,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.05,85.5,0.66
5764,7876-AEHIG,False,Female,False,False,True,51,False,False,DSL,True,False,True,True,True,True,One year,False,Bank transfer (automatic),60.15,3077.0,1.98
5765,7876-BEUTG,False,Female,False,False,False,15,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,48.8,720.1,1.6
5766,7876-DNYAP,False,Female,False,True,True,69,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.8,1436.95,0.65
5767,7878-JGDKK,False,Male,False,False,False,4,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.55,220.75,1.46
5768,7878-RTCZG,False,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.9,19.9,0.65
5769,7879-CGSFV,False,Male,False,False,False,55,True,False,Fiber optic,True,True,False,False,True,True,One year,True,Mailed check,100.9,5552.05,3.31
5770,7880-XSOJX,False,Male,False,False,False,4,False,False,DSL,True,True,False,True,False,False,Month-to-month,False,Mailed check,42.4,146.4,1.39
5771,7881-EVUAD,True,Female,False,False,False,2,False,False,DSL,True,True,False,False,False,True,Month-to-month,True,Electronic check,42.6,72.4,1.4
5772,7881-INRLC,True,Male,False,False,False,45,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),100.85,4740.0,3.31
5773,7883-ROJOC,False,Female,False,True,False,19,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.9,839.65,1.48
5774,7890-VYYWG,True,Male,True,True,False,3,False,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,36.45,93.7,1.2
5775,7892-POOKP,True,Female,False,True,False,28,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,104.8,3046.05,3.44
5776,7892-QVYKW,False,Female,False,True,True,23,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,85.6,1868.4,2.81
5777,7893-IXHRQ,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,20.55,20.55,0.68
5778,7895-VONWT,False,Female,False,False,False,25,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,48.25,1293.8,1.59
5779,7898-PDWQE,False,Male,False,True,False,71,True,True,DSL,True,True,True,True,False,True,Two year,False,Credit card (automatic),80.4,5727.15,2.64
5780,7901-HXJVA,False,Male,False,False,False,14,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,76.45,1117.55,2.51
5781,7901-IIDQV,False,Male,False,False,False,24,True,True,DSL,False,False,False,True,False,False,One year,False,Bank transfer (automatic),54.6,1242.25,1.79
5782,7901-TBKJX,False,Male,True,False,False,56,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.05,5594.0,3.32
5783,7903-CMPEY,True,Male,True,True,False,1,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.3,80.3,2.64
5784,7905-NJMXS,False,Male,True,True,False,7,True,True,DSL,True,True,False,True,False,False,Month-to-month,False,Electronic check,64.2,475.0,2.11
5785,7905-TVXTA,False,Female,False,False,False,5,True,False,DSL,True,False,False,True,True,False,Month-to-month,True,Electronic check,64.35,352.65,2.11
5786,7908-QCBCA,True,Female,False,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.4,69.4,2.28
5787,7909-FIOIY,False,Female,False,True,True,19,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.85,434.8,0.82
5788,7912-SYRQT,True,Female,False,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.1,552.95,2.47
5789,7916-VCCPB,False,Female,False,True,True,16,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),73.25,1195.75,2.41
5790,7919-ZODZZ,False,Female,False,True,True,10,True,False,DSL,False,True,True,False,False,True,One year,True,Mailed check,65.9,660.05,2.16
5791,7921-BEPCI,False,Female,False,False,False,72,True,True,DSL,True,True,False,False,False,False,Two year,False,Bank transfer (automatic),59.75,4265.0,1.96
5792,7921-LMDFQ,False,Male,True,False,False,51,True,False,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),94.0,4905.75,3.09
5793,7923-IYJWY,False,Male,True,False,False,67,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),116.1,7839.85,3.81
5794,7924-GJZFI,False,Female,True,True,False,25,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.3,1813.1,2.28
5795,7925-PNRGI,False,Female,False,True,True,45,True,True,DSL,True,True,True,True,True,False,Month-to-month,False,Mailed check,81.3,3541.1,2.67
5796,7926-IJOOU,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),19.3,19.3,0.63
5797,7927-AUXBZ,True,Female,False,False,False,30,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,85.15,2555.9,2.8
5798,7928-VJYAB,False,Male,False,True,True,11,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,90.6,1020.2,2.98
5799,7929-DMBCV,False,Female,False,True,False,20,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Mailed check,81.0,1683.7,2.66
5800,7929-SKFGK,False,Male,False,True,False,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),114.3,8244.3,3.75
5801,7931-PXHFC,True,Male,False,False,False,38,True,False,DSL,False,False,True,True,False,True,One year,True,Mailed check,62.3,2354.8,2.05
5802,7932-WPTDS,True,Female,True,True,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.8,24.8,0.81
5803,7938-OUHIO,True,Male,False,False,False,3,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,98.7,293.65,3.24
5804,7940-UQQUG,False,Female,False,True,True,64,True,True,Fiber optic,True,False,False,True,True,True,One year,True,Bank transfer (automatic),104.4,6721.6,3.43
5805,7941-RCJOW,False,Male,False,False,False,65,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),19.55,1218.65,0.64
5806,7943-RQCHR,True,Female,False,False,False,9,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.75,889.9,3.11
5807,7945-HLKEA,False,Female,False,False,False,60,True,True,DSL,True,False,True,True,False,False,One year,False,Electronic check,64.75,4039.5,2.13
5808,7945-PRBVF,False,Male,False,False,False,35,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),21.45,705.45,0.7
5809,7950-XWOVN,False,Male,False,False,False,11,False,False,DSL,False,True,True,False,False,False,Month-to-month,False,Mailed check,34.7,383.55,1.14
5810,7951-QKZPL,True,Female,False,True,True,33,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,24.5,740.3,0.8
5811,7951-VRDVK,False,Female,False,False,False,36,True,False,DSL,True,True,True,True,True,True,One year,False,Bank transfer (automatic),85.85,3003.55,2.82
5812,7952-OBOYL,False,Male,False,False,False,3,True,False,Fiber optic,False,False,True,True,True,False,Month-to-month,True,Mailed check,89.85,244.45,2.95
5813,7954-MLBUN,False,Male,False,False,False,31,True,False,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),99.45,3109.9,3.27
5814,7956-XQWGU,False,Male,False,False,False,27,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),19.4,460.25,0.64
5815,7957-RYHQD,True,Female,True,False,False,40,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Credit card (automatic),79.2,3233.85,2.6
5816,7963-GQRMY,True,Female,False,True,True,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.3,134.5,1.46
5817,7963-SHNDT,False,Female,False,False,False,52,False,False,DSL,True,True,False,True,False,False,Two year,False,Mailed check,39.1,1982.1,1.28
5818,7964-VEXDG,False,Male,False,False,True,21,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,80.35,1747.2,2.64
5819,7964-YESJC,False,Female,False,True,False,24,True,True,DSL,True,True,True,False,False,False,Month-to-month,False,Mailed check,66.3,1559.45,2.18
5820,7964-ZRKKG,False,Male,False,True,False,67,True,True,Fiber optic,False,True,False,False,True,False,One year,True,Bank transfer (automatic),88.4,5798.3,2.9
5821,7966-YOTQW,False,Male,False,False,False,10,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),54.5,568.2,1.79
5822,7967-HYCDE,False,Male,False,False,False,8,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),70.7,553.4,2.32
5824,7968-QUXNS,False,Male,False,False,False,6,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,18.95,110.15,0.62
5825,7969-AULMZ,True,Female,False,False,False,21,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,97.35,2119.5,3.2
5826,7969-FFOWG,False,Male,False,True,True,65,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.9,1292.6,0.65
5827,7971-HLVXI,False,Male,False,True,True,72,True,True,Fiber optic,False,False,False,False,False,True,Two year,True,Credit card (automatic),84.5,6130.85,2.78
5828,7973-DZRKH,False,Female,False,False,True,66,True,True,Fiber optic,True,False,True,True,False,False,Two year,True,Credit card (automatic),90.95,5930.05,2.99
5829,7975-JMZNT,False,Male,False,True,False,66,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),91.7,6075.9,3.01
5830,7975-TZMLR,False,Male,False,False,False,47,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,103.1,4889.3,3.39
5831,7976-CICYS,False,Male,False,False,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),20.7,83.75,0.68
5832,7977-HXJKU,False,Male,False,False,True,21,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.6,397.0,0.64
5833,7978-DKUQH,False,Female,False,True,False,25,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,74.6,1797.75,2.45
5834,7979-CORPM,True,Male,False,False,False,24,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),90.55,2282.55,2.97
5836,7980-MHFLQ,False,Female,False,True,True,72,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,24.9,1859.2,0.82
5837,7982-VCELR,False,Female,False,False,False,36,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),94.8,3565.65,3.11
5838,7989-AWGEH,False,Male,False,True,True,49,False,False,DSL,True,False,False,False,False,True,Month-to-month,True,Electronic check,39.2,1838.15,1.29
5839,7989-CHGTL,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.6,19.6,0.64
5840,7989-VCQOH,False,Male,False,True,True,18,True,False,DSL,True,False,True,True,True,True,Month-to-month,False,Electronic check,83.25,1611.15,2.73
5841,7993-NQLJE,False,Male,False,True,True,15,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Mailed check,75.1,1151.55,2.47
5842,7993-PYKOF,True,Male,False,True,False,8,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.0,632.95,2.46
5843,7994-UYIVZ,False,Male,False,True,False,8,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.65,659.45,2.81
5844,7994-XIRTR,False,Male,True,False,False,54,True,False,DSL,False,False,True,True,False,True,One year,False,Bank transfer (automatic),65.25,3529.95,2.14
5845,7995-ZHHNZ,False,Male,False,True,False,42,True,True,DSL,True,False,False,False,False,False,One year,False,Credit card (automatic),56.1,2386.85,1.84
5846,7996-BPXHY,False,Female,False,True,True,13,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),25.0,332.5,0.82
5847,7996-MHXLW,False,Female,False,False,False,66,True,True,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),25.15,1683.6,0.83
5848,7997-EASSD,False,Female,False,True,False,63,True,True,Fiber optic,False,False,False,True,False,False,One year,True,Credit card (automatic),81.2,4965.1,2.67
5849,7998-WNZEM,False,Male,False,False,False,71,True,True,DSL,True,True,True,True,False,True,Two year,False,Bank transfer (automatic),80.6,5708.2,2.65
5850,7998-ZLXWN,False,Female,False,True,False,15,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.45,330.8,0.67
5851,8000-REIQB,True,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.95,69.95,2.3
5852,8003-EWNDZ,False,Female,False,False,False,10,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,21.2,222.65,0.7
5853,8006-PYCSW,False,Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.1,39.8,0.66
5854,8007-YYPWD,False,Female,False,False,False,15,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.05,369.1,0.82
5855,8008-ESFLK,False,Female,False,True,False,53,True,False,Fiber optic,True,True,True,True,True,True,One year,False,Electronic check,110.5,5835.5,3.63
5856,8008-HAWED,True,Male,False,False,False,14,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,50.75,712.75,1.67
5857,8008-OTEZX,False,Female,False,True,True,35,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.65,708.8,0.65
5858,8010-EZLOU,True,Male,True,False,False,15,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,80.2,1217.25,2.63
5859,8012-SOUDQ,False,Female,True,False,False,43,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,90.25,3838.75,2.96
5860,8015-IHCGW,False,Female,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,115.5,8425.15,3.79
5861,8016-NCFVO,False,Male,True,False,False,55,True,True,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Electronic check,116.5,6382.55,3.83
5862,8016-ZMGMO,False,Female,True,True,False,66,True,True,DSL,False,True,True,False,True,False,One year,True,Bank transfer (automatic),70.85,4738.85,2.33
5863,8017-LXHFA,True,Female,True,False,False,23,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,94.75,2293.6,3.11
5864,8017-UVSZU,False,Female,False,True,False,40,True,True,DSL,False,True,False,False,False,False,Month-to-month,False,Credit card (automatic),56.6,2379.1,1.86
5865,8019-ENHXU,True,Male,False,True,False,42,True,True,Fiber optic,False,True,True,True,False,True,Month-to-month,True,Electronic check,99.45,4138.05,3.27
5866,8020-BWHYL,True,Female,True,False,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),75.3,1147.45,2.47
5867,8022-BECSI,False,Male,False,False,False,22,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.6,422.5,0.64
5868,8023-QHAIO,False,Female,True,True,False,56,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),76.85,4275.75,2.52
5869,8024-XNAFQ,False,Female,True,False,False,72,True,True,Fiber optic,True,True,True,True,False,True,Two year,True,Bank transfer (automatic),107.4,7748.75,3.53
5870,8028-PNXHQ,False,Male,False,True,True,62,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),24.25,1424.6,0.8
5872,8029-XYPWT,False,Male,True,True,False,71,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),115.05,8016.6,3.78
5873,8033-ATFAS,False,Female,False,True,True,39,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Mailed check,59.85,2341.5,1.97
5874,8033-VCZGH,False,Male,False,True,False,50,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Electronic check,103.95,5231.3,3.41
5875,8034-RYTVV,False,Female,False,False,False,55,True,True,Fiber optic,True,False,True,False,False,False,One year,True,Credit card (automatic),84.25,4589.85,2.77
5876,8035-BUYVG,True,Male,False,True,False,40,False,False,DSL,True,True,True,False,False,False,One year,True,Electronic check,42.35,1716.45,1.39
5877,8035-PWSEV,False,Female,False,False,False,6,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Electronic check,89.25,487.05,2.93
5878,8039-ACLPL,False,Female,False,True,True,72,True,False,DSL,True,True,True,False,False,True,Two year,False,Credit card (automatic),68.75,4888.2,2.26
5879,8039-EQPIM,False,Male,False,True,False,69,False,False,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),60.25,4055.5,1.98
5880,8040-MNRTF,False,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,71.1,71.1,2.34
5881,8041-TMEID,False,Male,True,True,False,63,True,True,Fiber optic,True,True,True,False,True,True,Two year,False,Credit card (automatic),108.5,6991.9,3.56
5882,8042-JVNFH,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,71.35,71.35,2.34
5883,8042-RNLKO,False,Male,False,False,False,66,True,True,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),25.45,1699.15,0.84
5884,8043-PNYSD,False,Male,False,True,True,63,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.55,1245.6,0.64
5885,8044-BGWPI,False,Male,False,True,True,12,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,21.15,306.05,0.69
5886,8046-DNVTL,False,Male,False,True,False,62,False,False,DSL,True,True,False,True,False,False,Two year,True,Credit card (automatic),38.6,2345.55,1.27
5887,8048-DSDFQ,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.2,20.2,0.66
5888,8049-WJCLQ,False,Male,False,True,True,10,True,False,DSL,False,False,True,False,True,False,Month-to-month,False,Mailed check,60.2,563.5,1.98
5889,8050-DVOJX,False,Male,True,False,False,49,True,True,DSL,True,True,True,True,False,True,Two year,False,Credit card (automatic),81.35,4060.9,2.67
5890,8050-WYBND,False,Female,False,False,True,22,False,False,DSL,False,False,True,False,True,True,One year,True,Credit card (automatic),49.45,1031.4,1.62
5891,8050-XGRVL,False,Female,False,True,True,62,True,False,DSL,True,False,True,False,False,False,One year,False,Credit card (automatic),54.75,3425.35,1.8
5892,8051-HJRLT,True,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.55,70.55,2.32
5893,8053-WWDRO,True,Female,False,True,False,6,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.5,146.3,0.64
5894,8058-DMYRU,False,Male,True,False,False,54,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,90.05,4931.8,2.96
5895,8058-INTPH,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.65,79.65,2.62
5896,8058-JMEQO,True,Female,True,False,False,9,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.45,762.5,2.77
5897,8059-UDZFY,False,Female,True,False,True,33,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),105.35,3465.05,3.46
5898,8060-HIWJJ,False,Male,False,False,False,64,True,True,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),86.55,5632.55,2.84
5899,8062-YBDOE,True,Male,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.65,69.65,2.29
5900,8063-GBATB,True,Female,True,False,False,27,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.25,2287.25,2.8
5901,8063-RJYNF,True,Male,False,False,False,16,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,94.25,1483.25,3.1
5902,8064-RAVOH,False,Male,False,False,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,49.85,49.85,1.64
5903,8065-BVEPF,False,Male,True,False,False,65,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),99.1,6496.15,3.26
5904,8065-QBYTO,False,Female,True,False,False,71,True,True,Fiber optic,True,True,False,True,True,False,One year,True,Credit card (automatic),99.65,7181.25,3.27
5905,8065-YKXKD,True,Female,False,False,False,10,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.75,799.65,2.46
5906,8066-POXGX,True,Female,False,False,False,13,False,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,35.1,446.1,1.15
5907,8067-NIOYM,False,Female,False,True,True,24,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),21.1,490.65,0.69
5908,8069-RHUXK,False,Female,False,True,True,67,False,False,DSL,True,False,False,True,False,False,Two year,False,Credit card (automatic),35.7,2545.7,1.17
5909,8069-YQQAJ,False,Male,False,False,False,14,False,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,31.1,419.7,1.02
5910,8070-AAWZP,False,Male,True,True,False,24,False,False,DSL,False,False,True,True,False,False,Month-to-month,False,Mailed check,34.25,828.2,1.13
5911,8071-SBTRN,False,Female,False,False,False,70,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Mailed check,111.15,7737.55,3.65
5912,8073-IJDCM,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.3,20.3,0.67
5913,8075-GXIUB,False,Male,True,True,False,9,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.85,183.15,0.65
5914,8076-FEZKJ,False,Male,False,False,False,10,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.5,225.85,0.64
5915,8079-XRJRS,True,Male,False,True,False,65,True,True,Fiber optic,True,True,True,False,False,False,One year,False,Electronic check,89.75,5769.6,2.95
5916,8080-DDEMJ,True,Male,True,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.1,45.1,1.48
5917,8080-POTJR,False,Female,False,False,False,30,True,True,DSL,True,False,True,False,True,True,One year,True,Credit card (automatic),79.3,2427.1,2.61
5918,8082-GHXOP,False,Male,False,False,True,13,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.0,659.35,1.45
5919,8083-YTZES,True,Male,False,False,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.35,265.35,2.44
5920,8084-OIVBS,False,Female,False,False,False,11,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.0,211.95,0.66
